insti_ID,nirf_year,domain,fin_year,library,equipment,workshops,studios,capital_assets,salaries,maintenance,seminars,research_amount,consultancy_amount,sponsored_projects,funding_agencies
IR-O-U-0196,2025,Overall,2022-23,28179873.0,214768025.0,6673909.0,4091066.0,118035596.0,3131684339.0,232281000.0,6673909.0,132519953.0,8800000.0,84.0,14.0
IR-O-U-0196,2025,Overall,2021-22,29453805.0,217191300.0,6787189.0,4854541.0,100189193.0,2734970580.0,149786066.0,6787189.0,374644089.0,8800000.0,108.0,25.0
IR-O-U-0236,2025,Overall,2023-24,39846000.0,586654000.0,,,,4685516000.0,3353371000.0,7845081.0,4868080956.0,1.0,387.0,130.0
IR-O-U-0236,2025,Overall,2022-23,38431000.0,309061000.0,,,,4814314000.0,2165206000.0,113427770.0,3306729656.0,0.0,350.0,114.0
IR-O-U-0236,2025,Overall,2021-22,37100000.0,468109000.0,,,,3858884000.0,1566357000.0,18220.0,521910204.0,0.0,359.0,99.0
IR-O-U-0448,2025,Overall,2023-24,2031184.0,106966807.0,1320000.0,2234153.0,14132078.0,739706394.0,175739243.0,1320000.0,440294426.0,3816247.0,73.0,22.0
IR-O-U-0448,2025,Overall,2022-23,2713000.0,36539014.0,148086.0,1166000.0,7300000.0,773117000.0,326089000.0,148086.0,348595849.0,2856450.0,60.0,21.0
IR-O-U-0448,2025,Overall,2021-22,2408620.0,30315317.0,14879.0,218850.0,1901268.0,714016696.0,205017421.0,14879.0,288930305.0,1124500.0,59.0,28.0
IR-O-U-0098,2025,Overall,2023-24,29908027.0,38927080.0,6255671.0,0.0,430554226.0,,,,54393604.0,14779800.0,15.0,15.0
IR-O-U-0098,2025,Overall,2022-23,39921321.0,147431818.0,73233018.0,27766.0,44492741.0,,,,79947708.0,17625000.0,15.0,15.0
IR-O-U-0098,2025,Overall,2021-22,24848269.0,112009710.0,71455537.0,50000.0,32185627.0,,,,90000000.0,17625000.0,29.0,15.0
IR-O-U-0025,2025,Overall,2023-24,,,,,,1289147390.0,1388646412.0,76575245.0,194270599.0,29406499.0,161.0,39.0
IR-O-U-0025,2025,Overall,2022-23,,,,,,1214818000.0,1181716694.0,49386214.0,158746698.0,29328619.0,220.0,20.0
IR-O-U-0025,2025,Overall,2021-22,,,,,,1028599459.0,871437903.0,29020967.0,87901729.0,17252743.0,52.0,17.0
IR-O-U-0564,2025,Overall,2023-24,257356409.0,75185110.0,2232560.0,1557600.0,104601981.0,2415085447.0,,,43199371.0,0.0,27.0,12.0
IR-O-U-0564,2025,Overall,2022-23,168978262.0,93564008.0,18561117.0,3699300.0,49580957.0,2081993458.0,,,17671962.0,0.0,20.0,10.0
IR-O-U-0564,2025,Overall,2021-22,114353679.0,13824764.0,904099.0,438960.0,24847925.0,2144124366.0,,,29374825.0,0.0,23.0,13.0
IR-O-U-0308,2025,Overall,2023-24,15522040.0,211971151.0,600000.0,0.0,48935404.0,,,,477771727.0,1869450.0,219.0,123.0
IR-O-U-0308,2025,Overall,2022-23,23889715.0,250796339.0,960097.0,0.0,38870514.0,,,,298108295.0,1230000.0,171.0,96.0
IR-O-U-0308,2025,Overall,2021-22,8463850.0,186985003.0,700000.0,1233061.0,40727980.0,,,,415594558.0,1451400.0,197.0,107.0
IR-O-U-0395,2025,Overall,2023-24,86170909.0,610190453.0,1978328.0,8556183.0,195527316.0,,,,522852574.0,257702660.0,360.0,74.0
IR-O-U-0395,2025,Overall,2022-23,109871530.0,365488037.0,917395.0,9336136.0,385635193.0,,,,371553394.0,86792326.0,269.0,49.0
IR-O-U-0395,2025,Overall,2021-22,31578203.0,396024778.0,17230645.0,205250.0,165797521.0,,,,477446648.0,30967250.0,220.0,43.0
IR-O-U-0572,2025,Overall,2023-24,75481126.0,272155095.0,0.0,0.0,58976086.0,,,,302974714.0,0.0,150.0,31.0
IR-O-U-0572,2025,Overall,2022-23,76880672.0,176673019.0,0.0,0.0,89873747.0,,,,267089425.0,0.0,160.0,30.0
IR-O-U-0572,2025,Overall,2021-22,67843088.0,94615002.0,0.0,0.0,76563822.0,,,,240636607.0,0.0,188.0,28.0
IR-O-I-1357,2025,Overall,2023-24,23044000.0,33440000.0,4419000.0,17500000.0,385616000.0,1114273024.0,645184100.0,4419000.0,235105776.0,9099380.0,,
IR-O-I-1357,2025,Overall,2022-23,10260000.0,285068000.0,13564000.0,17500000.0,98912000.0,993038188.0,514664000.0,13564000.0,222156177.0,3641420.0,,
IR-O-I-1357,2025,Overall,2021-22,7008884.0,8609035.0,1134871.0,992975.0,4643133.0,904785013.0,724194690.0,1134871.0,212005920.0,1779095.0,,
IR-O-U-0498,2025,Overall,2023-24,49102050.0,48521502.0,10252100.0,,,1175276390.0,302512030.0,1456290.0,274856210.0,5135600.0,71.0,27.0
IR-O-U-0498,2025,Overall,2022-23,46176100.0,42704000.0,9227350.0,,,979396992.0,283852000.0,1224327.0,213740800.0,3054000.0,64.0,22.0
IR-O-U-0498,2025,Overall,2021-22,38450200.0,39452800.0,8720520.0,,,740866348.0,215279500.0,765240.0,134025000.0,2200500.0,56.0,17.0
IR-O-U-0377,2025,Overall,2023-24,,,,,,588305348.0,511814421.0,11338463.0,308139950.0,800000.0,126.0,15.0
IR-O-U-0377,2025,Overall,2022-23,,,,,,516423278.0,411855636.0,6569070.0,191680249.0,2849999.0,101.0,15.0
IR-O-U-0377,2025,Overall,2021-22,,,,,,453027864.0,370605627.0,5186914.0,205551622.0,3955100.0,89.0,15.0
IR-O-I-1110,2025,Overall,2023-24,140602286.0,301250443.0,0.0,0.0,162734391.0,3192117173.0,,,29491388.0,19785000.0,20.0,14.0
IR-O-I-1110,2025,Overall,2022-23,109763422.0,79856386.0,0.0,0.0,127601952.0,2783494226.0,,,12884843.0,8770000.0,62.0,32.0
IR-O-I-1110,2025,Overall,2021-22,64556912.0,171705593.0,0.0,0.0,158463114.0,2596258744.0,,,3333795.0,5655000.0,63.0,13.0
IR-O-U-0555,2025,Overall,2023-24,213916800.0,316857262.0,3580080.0,7463689.0,,1359840216.0,761589844.0,0.0,5232587.0,3815301.0,8.0,6.0
IR-O-U-0555,2025,Overall,2022-23,110787420.0,64938855.0,2436065.0,595118.0,,752859355.0,1209319635.0,3749524.0,5482266.0,3649322.0,21.0,16.0
IR-O-U-0555,2025,Overall,2021-22,31756000.0,407675000.0,3056560.0,550000.0,,422951812.0,1017590315.0,1396560.0,6405692.0,48200000.0,55.0,13.0
IR-O-U-0435,2025,Overall,2023-24,417460.0,18700602.0,4027769.0,577718.0,3531327.0,848991878.0,318622608.0,4027769.0,166816254.0,2368200.0,41.0,12.0
IR-O-U-0435,2025,Overall,2022-23,343690.0,21920880.0,1719793.0,474259.0,1092535.0,769974705.0,252486737.0,1719793.0,147013386.0,2436700.0,13.0,10.0
IR-O-U-0435,2025,Overall,2021-22,549195.0,17033957.0,1262610.0,157639.0,17129410.0,720795255.0,214074380.0,1262610.0,160407480.0,2320100.0,31.0,10.0
IR-O-U-0107,2025,Overall,2023-24,6595986.0,138768384.0,3662431.0,1136782.0,333413414.0,2960106961.0,478775957.0,3662431.0,228658177.0,2000000.0,110.0,15.0
IR-O-U-0107,2025,Overall,2022-23,6090335.0,156992188.0,4284567.0,1223756.0,270612196.0,2842763864.0,472355024.0,4284567.0,224794060.0,2000000.0,133.0,16.0
IR-O-U-0107,2025,Overall,2021-22,4916595.0,36398200.0,1647131.0,0.0,36346445.0,1958354346.0,379546219.0,1647131.0,231920100.0,50000.0,132.0,13.0
IR-O-U-0272,2025,Overall,2023-24,72644901.0,400243906.0,53670604.0,0.0,154256756.0,,,,355549754.0,365200.0,195.0,37.0
IR-O-U-0272,2025,Overall,2022-23,49207477.0,285659387.0,36073438.0,0.0,26719057.0,,,,187513362.0,1125000.0,194.0,31.0
IR-O-U-0272,2025,Overall,2021-22,63554132.0,152051546.0,46860663.0,0.0,20379817.0,,,,245800453.0,0.0,144.0,27.0
IR-O-U-0447,2025,Overall,2023-24,10344527.0,26424796.0,3544789.0,256700.0,115740972.0,623474630.0,329647419.0,3544789.0,271129694.0,417500.0,,
IR-O-U-0447,2025,Overall,2022-23,9184552.0,76732259.0,4527989.0,349976.0,7393562.0,782967318.0,597111023.0,4527989.0,136859509.0,585000.0,,
IR-O-U-0447,2025,Overall,2021-22,7282378.0,123631111.0,8523047.0,0.0,5921733.0,723176549.0,221205684.0,8523047.0,313507185.0,590000.0,,
IR-O-U-0410,2025,Overall,2023-24,41769208.0,144640332.0,5608988.0,2647100.0,157768265.0,1115926229.0,648184814.0,10590418.0,426794000.0,5678335.0,35.0,22.0
IR-O-U-0410,2025,Overall,2022-23,44422715.0,194057394.0,0.0,492000.0,54480323.0,1025257809.0,393252055.0,8379698.0,112858802.0,784715.0,47.0,23.0
IR-O-U-0410,2025,Overall,2021-22,22127897.0,18038747.0,0.0,0.0,19390781.0,988181636.0,399877947.0,4030327.0,123237780.0,231635.0,27.0,14.0
IR-O-U-0691,2025,Overall,2023-24,76311327.0,376819108.0,741811.0,0.0,264639895.0,3527906187.0,516648200.0,741811.0,299503287.0,166020.0,,
IR-O-U-0691,2025,Overall,2022-23,62895059.0,167469570.0,199831.0,2700000.0,44603744.0,3729055669.0,1970316626.0,199831.0,128354645.0,120000.0,,
IR-O-U-0691,2025,Overall,2021-22,58970318.0,413923535.0,306182.0,0.0,46120159.0,2779235283.0,2550873924.0,306182.0,41404352.0,0.0,,
IR-O-U-0262,2025,Overall,2023-24,35545090.0,256107790.0,22140013.0,4203150.0,1454133109.0,,,,2034207991.0,39170820.0,156.0,47.0
IR-O-U-0262,2025,Overall,2022-23,20452193.0,0.0,18972572.0,14230584.0,40785558.0,,,,1515973524.0,18803480.0,185.0,40.0
IR-O-U-0262,2025,Overall,2021-22,16294722.0,0.0,9675323.0,0.0,20442306.0,,,,1399179447.0,9475862.0,76.0,37.0
IR-O-U-0355,2025,Overall,2023-24,58806327.0,83581192.0,2198894.0,26291158.0,51297728.0,777904322.0,820515583.0,14004776.0,237705618.0,2103979.0,171.0,52.0
IR-O-U-0355,2025,Overall,2022-23,65953715.0,84957225.0,19118290.0,77337956.0,49849095.0,581795856.0,560022071.0,7116896.0,91831203.0,0.0,177.0,44.0
IR-O-U-0355,2025,Overall,2021-22,96036283.0,73151007.0,22133973.0,10095880.0,44266661.0,481787058.0,489765903.0,3978935.0,152520000.0,0.0,171.0,31.0
IR-O-U-0381,2025,Overall,2023-24,,,,,,6021980294.0,608533793.0,47102057.0,1227127252.0,368167245.0,551.0,180.0
IR-O-U-0381,2025,Overall,2022-23,,,,,,5061818679.0,553480081.0,53975971.0,1273130173.0,2067100.0,480.0,186.0
IR-O-U-0381,2025,Overall,2021-22,,,,,,4718723938.0,527644630.0,36035116.0,1335712951.0,1822877.0,545.0,167.0
IR-O-C-16604,2025,Overall,2023-24,7348606.0,45115655.0,5441176.0,20582505.0,62722890.0,,,,125391794.0,11793289.0,82.0,16.0
IR-O-C-16604,2025,Overall,2022-23,6725849.0,35256454.0,3018913.0,5793705.0,61123616.0,,,,19259753.0,18671250.0,54.0,16.0
IR-O-C-16604,2025,Overall,2021-22,6454349.0,27910253.0,1910329.0,5296895.0,60828507.0,,,,20713566.0,15541242.0,47.0,12.0
IR-O-U-0523,2025,Overall,2023-24,47127813.0,755610185.0,1560445.0,614765.0,1811397075.0,,,,678623759.0,7874043.0,339.0,110.0
IR-O-U-0523,2025,Overall,2022-23,48390040.0,455841197.0,199478.0,5404807.0,650582434.0,,,,213985456.0,3045420.0,289.0,66.0
IR-O-U-0523,2025,Overall,2021-22,41259490.0,406162105.0,0.0,0.0,71525593.0,,,,256845590.0,2094582.0,239.0,66.0
IR-O-U-0295,2025,Overall,2023-24,90784169.0,394202623.0,4909129.0,9116954.0,163078889.0,2712005617.0,,,176934831.0,30957060.0,168.0,62.0
IR-O-U-0295,2025,Overall,2022-23,78685858.0,425641473.0,4453760.0,8271269.0,131238729.0,2161637517.0,,,323814740.0,24755750.0,141.0,58.0
IR-O-U-0295,2025,Overall,2021-22,77325277.0,223989563.0,3153674.0,0.0,64926339.0,1915978104.0,,,89681517.0,24100000.0,113.0,41.0
IR-O-U-0642,2025,Overall,2023-24,80857461.0,376154173.0,0.0,3068727.0,168211016.0,,,,77300680.0,66800000.0,50.0,10.0
IR-O-U-0642,2025,Overall,2022-23,107028283.0,253670952.0,0.0,1429619.0,235300286.0,,,,46955000.0,44000000.0,72.0,15.0
IR-O-U-0642,2025,Overall,2021-22,1970710.0,156150555.0,12794497.0,3644713.0,62637384.0,,,,34877000.0,29031500.0,53.0,12.0
IR-O-U-0334,2025,Overall,2023-24,20535132.0,61888764.0,282807.0,181404.0,187391115.0,,,,104169767.0,0.0,140.0,66.0
IR-O-U-0334,2025,Overall,2022-23,19088000.0,56149000.0,5243056.0,618944.0,247250000.0,,,,140356863.0,0.0,160.0,53.0
IR-O-U-0334,2025,Overall,2021-22,26194000.0,79920000.0,963000.0,562676.0,276775181.0,,,,175267210.0,0.0,97.0,59.0
IR-O-U-0195,2025,Overall,2023-24,31310570.0,46141735.0,2820937.0,2740000.0,34689108.0,2648294000.0,,,338391990.0,3324000.0,97.0,12.0
IR-O-U-0195,2025,Overall,2022-23,24037492.0,39511142.0,370000.0,1850675.0,32978079.0,2806483036.0,,,298855422.0,2140000.0,72.0,12.0
IR-O-U-0195,2025,Overall,2021-22,19743419.0,38182882.0,64000.0,130000.0,21899891.0,2231394000.0,,,195141072.0,0.0,56.0,11.0
IR-O-U-0485,2025,Overall,2023-24,17156510.0,153936992.0,16363863.0,2711936.0,293369741.0,6523599444.0,1935401990.0,16363863.0,774455514.0,3448052.0,520.0,
IR-O-U-0485,2025,Overall,2022-23,10607168.0,195948967.0,10956054.0,983674.0,96292228.0,5852795807.0,1132017645.0,10956054.0,909105617.0,2948992.0,490.0,
IR-O-U-0485,2025,Overall,2021-22,10851450.0,119540188.0,13832073.0,3267870.0,50449767.0,5242152921.0,980838479.0,13832073.0,882923878.0,2578450.0,483.0,
IR-O-U-0014,2025,Overall,2023-24,15682698.0,102710067.0,9133487.0,7858061.0,18666960.0,,,,453682876.0,71210806.0,119.0,51.0
IR-O-U-0014,2025,Overall,2022-23,16658659.0,106194076.0,5152729.0,3696120.0,54805626.0,,,,531567168.0,82886440.0,116.0,46.0
IR-O-U-0014,2025,Overall,2021-22,11658174.0,41779260.0,1775260.0,27215722.0,33751307.0,,,,226745000.0,46997096.0,77.0,30.0
IR-O-U-0446,2025,Overall,2023-24,219677792.0,1188874805.0,402500.0,492932805.0,147888546.0,4229631830.0,336040662.0,402500.0,29856730.0,0.0,,
IR-O-U-0446,2025,Overall,2022-23,258010280.0,1412351105.0,121977060.0,485332433.0,218424640.0,4376492770.0,500610810.0,121977060.0,21494223.0,0.0,,
IR-O-U-0446,2025,Overall,2021-22,296421305.0,1173153892.0,121859479.0,42192902.0,221716872.0,4307321900.0,496650230.0,121859479.0,12522764.0,59940500.0,,
IR-O-U-0323,2025,Overall,2023-24,12278640.0,89560374.0,8408633.0,0.0,167443958.0,1445781605.0,,,338721516.0,9217128.0,128.0,53.0
IR-O-U-0323,2025,Overall,2022-23,15483337.0,47769484.0,8451235.0,0.0,149195803.0,1419000336.0,,,74580443.0,9473518.0,70.0,24.0
IR-O-U-0323,2025,Overall,2021-22,9535028.0,53917403.0,10536287.0,0.0,118459793.0,1364880183.0,,,389095394.0,18024000.0,60.0,15.0
IR-O-U-0318,2025,Overall,2023-24,64953196.0,307824847.0,7216609.0,0.0,603436557.0,2714666878.0,,,808462928.0,171696980.0,102.0,54.0
IR-O-U-0318,2025,Overall,2022-23,25687600.0,206647011.0,7540650.0,0.0,138289047.0,2326795820.0,,,322971435.0,106720000.0,43.0,24.0
IR-O-U-0318,2025,Overall,2021-22,48910526.0,197743111.0,6101000.0,285064.0,83848014.0,2124373377.0,,,229655578.0,56593265.0,24.0,16.0
IR-O-U-0474,2025,Overall,2023-24,160426744.0,479706659.0,92132892.0,14463091.0,224512942.0,,,,59341089.0,0.0,176.0,76.0
IR-O-U-0474,2025,Overall,2022-23,128966481.0,392681324.0,87905847.0,13611834.0,261326574.0,,,,42255257.0,0.0,158.0,71.0
IR-O-U-0474,2025,Overall,2021-22,87579803.0,357759013.0,75015251.0,9433495.0,205300487.0,,,,43713217.0,0.0,145.0,67.0
IR-O-U-0200,2025,Overall,2023-24,18570000.0,458550662.0,41681006.0,10000000.0,401584000.0,3142610000.0,158936000.0,41681006.0,1697643867.0,220000.0,213.0,
IR-O-U-0200,2025,Overall,2022-23,2273078.0,52318982.0,33779706.0,100000.0,27774047.0,3178705000.0,151702000.0,33779706.0,229336549.0,175000.0,205.0,
IR-O-U-0200,2025,Overall,2021-22,8140000.0,24100000.0,36000000.0,100000.0,25000000.0,1865235000.0,29195000.0,36000000.0,412040000.0,150000.0,189.0,
IR-O-N-10,2025,Overall,2023-24,60524328.0,35362759.0,29111639.0,0.0,516677396.0,3177290084.0,1813649045.0,29111639.0,26181426.0,49174412.0,26.0,20.0
IR-O-N-10,2025,Overall,2022-23,36765437.0,7956504.0,10844053.0,0.0,618470424.0,2673519373.0,2596054643.0,10844053.0,35146932.0,52551858.0,35.0,28.0
IR-O-N-10,2025,Overall,2021-22,34667327.0,7134695.0,19135725.0,378119.0,368752047.0,2422057867.0,3190082730.0,19135725.0,26126190.0,66668658.0,43.0,29.0
IR-O-U-0217,2025,Overall,2023-24,126271597.0,162465975.0,30402137.0,62404691.0,378879197.0,2722395375.0,954651133.0,,83726801.0,28449188.0,60.0,35.0
IR-O-U-0217,2025,Overall,2022-23,112145715.0,138737355.0,16284627.0,73980032.0,367402108.0,2445917204.0,846822538.0,,32186597.0,22660500.0,47.0,31.0
IR-O-U-0217,2025,Overall,2021-22,93680705.0,69956912.0,6320671.0,4776017.0,274265970.0,2031331759.0,746335763.0,,28164497.0,21295000.0,29.0,17.0
IR-O-U-0055,2025,Overall,2023-24,88560600.0,77580942.0,29587637.0,0.0,52186849.0,890373102.0,521900561.0,29587637.0,156287183.0,0.0,82.0,29.0
IR-O-U-0055,2025,Overall,2022-23,84602832.0,73671825.0,27954134.0,0.0,48461935.0,807348905.0,445997512.0,27954134.0,124431536.0,0.0,56.0,23.0
IR-O-U-0055,2025,Overall,2021-22,76142442.0,69765676.0,17602092.0,0.0,44063602.0,687260400.0,420066763.0,17602092.0,115848880.0,0.0,32.0,11.0
IR-O-U-0749,2025,Overall,2023-24,1983469.0,272358387.0,28151107.0,0.0,267545711.0,1040928453.0,2357240283.0,28151107.0,128653608.0,8583962.0,11.0,
IR-O-U-0749,2025,Overall,2022-23,1341276.0,120909986.0,10196516.0,0.0,164436036.0,799599695.0,1298817665.0,10196516.0,154374341.0,4981870.0,21.0,
IR-O-U-0749,2025,Overall,2021-22,44290931.0,40050495.0,8911637.0,0.0,80558629.0,659158108.0,694349075.0,8911637.0,35302812.0,2992627.0,23.0,
IR-O-U-0739,2025,Overall,2023-24,20002976.0,122933791.0,27879069.0,,,858494953.0,746798260.0,30849341.0,219866400.0,3901456.0,224.0,65.0
IR-O-U-0739,2025,Overall,2022-23,18800091.0,67175869.0,26369844.0,,,432691092.0,380527792.0,28420219.0,33700138.0,2132781.0,192.0,54.0
IR-O-U-0739,2025,Overall,2021-22,1304126.0,65933979.0,1583544.0,,,416700379.0,150924909.0,4418347.0,6600138.0,1823863.0,180.0,43.0
IR-O-U-0688,2025,Overall,2023-24,37495613.0,237548068.0,36590560.0,857627.0,250193913.0,,,,145485462.0,4459142.0,102.0,30.0
IR-O-U-0688,2025,Overall,2022-23,80832357.0,316311563.0,68339317.0,171200.0,54666094.0,,,,138047648.0,1168464.0,108.0,32.0
IR-O-U-0688,2025,Overall,2021-22,11945521.0,353756340.0,32294662.0,775340.0,11804204.0,,,,137735999.0,595997.0,100.0,28.0
IR-E-U-0456,2025,Engineering,2023-24,806445055.0,4831269000.0,116334120.0,,,6606258824.0,9352587670.0,116334120.0,9563110074.0,3949276519.0,794.0,122.0
IR-E-U-0456,2025,Engineering,2022-23,803415910.0,5097869999.0,151382796.0,,,5264103350.0,8190818672.0,151382796.0,5896783694.0,2587444013.0,694.0,110.0
IR-E-U-0456,2025,Engineering,2021-22,1062045121.0,4525906053.0,108033204.0,,,6441607707.0,7509570465.0,108033204.0,5046126347.0,2224530543.0,569.0,107.0
IR-E-I-1074,2025,Engineering,2023-24,127478339.0,2563276596.0,5271461.0,,,,,,3672207091.0,475309217.0,1006.0,409.0
IR-E-I-1074,2025,Engineering,2022-23,2754683233.0,2521491633.0,2429151.0,,,,,,3302728430.0,659733684.0,589.0,242.0
IR-E-I-1074,2025,Engineering,2021-22,1396232731.0,2372989697.0,44456874.0,,,,,,3748347370.0,431097403.0,714.0,213.0
IR-E-U-0306,2025,Engineering,2023-24,177105628.0,2817100804.0,0.0,,,8342255381.0,4638375571.0,247557830.0,5922600459.0,1252079611.0,1572.0,522.0
IR-E-U-0306,2025,Engineering,2022-23,26225709.0,3091659479.0,82044432.0,,,6396252265.0,2047321211.0,24835283.0,4698636372.0,996328396.0,1363.0,438.0
IR-E-U-0306,2025,Engineering,2021-22,375450963.0,859086724.0,99980000.0,,,6014661181.0,1774612987.0,9177625.0,3529635725.0,668000000.0,1305.0,347.0
IR-E-I-1075,2025,Engineering,2023-24,156200000.0,1103242000.0,55400000.0,,,4016034700.0,5307317000.0,55400000.0,2251507600.0,1141108000.0,1155.0,
IR-E-I-1075,2025,Engineering,2022-23,149393000.0,1096116000.0,51100000.0,,,3474908000.0,4632930000.0,51100000.0,2065396000.0,699753000.0,1004.0,
IR-E-I-1075,2025,Engineering,2021-22,137118500.0,634400900.0,46800000.0,,,3132324000.0,3931518000.0,46800000.0,2255285600.0,356079800.0,981.0,
IR-E-U-0573,2025,Engineering,2023-24,292391110.0,1489775765.0,0.0,,,,,,1601700000.0,433400000.0,892.0,217.0
IR-E-U-0573,2025,Engineering,2022-23,598787058.0,703133435.0,0.0,,,,,,1930832137.0,347422304.0,956.0,337.0
IR-E-U-0573,2025,Engineering,2021-22,202373250.0,501755239.0,3106781.0,,,,,,1610855181.0,269468905.0,931.0,330.0
IR-E-U-0560,2025,Engineering,2023-24,862282938.0,1350582040.0,128418129.0,,,,,,1126684770.0,927425306.0,266.0,82.0
IR-E-U-0560,2025,Engineering,2022-23,476369600.0,792417985.0,12625688.0,,,,,,1024078762.0,831498032.0,174.0,79.0
IR-E-U-0560,2025,Engineering,2021-22,306487803.0,766703384.0,17442828.0,,,,,,773700969.0,573523568.0,192.0,54.0
IR-E-U-0013,2025,Engineering,2023-24,400422417.0,337408737.0,0.0,,,,,,1292105324.0,185327716.0,181.0,81.0
IR-E-U-0013,2025,Engineering,2022-23,222495370.0,354297902.0,0.0,,,,,,797745442.0,173626396.0,315.0,113.0
IR-E-U-0013,2025,Engineering,2021-22,135612446.0,360785745.0,600000.0,,,,,,218555338.0,245978922.0,84.0,63.0
IR-E-U-0053,2025,Engineering,2023-24,494657138.0,508454775.0,54514323.0,,,1977540053.0,1323045038.0,54514323.0,1309086996.0,305168068.0,348.0,
IR-E-U-0053,2025,Engineering,2022-23,678091009.0,235455283.0,71141200.0,,,1733706888.0,816288401.0,71141200.0,1441008219.0,350393610.0,326.0,
IR-E-U-0053,2025,Engineering,2021-22,689764913.0,317752248.0,12197738.0,,,1655960697.0,738569173.0,12197738.0,1398800000.0,114400000.0,304.0,
IR-E-U-0467,2025,Engineering,2023-24,574093111.0,120177797.0,9543340.0,,,2290968575.0,1154849874.0,9543340.0,90926435.0,69245606.0,35.0,13.0
IR-E-U-0467,2025,Engineering,2022-23,369420501.0,128400156.0,4145050.0,,,1377511528.0,1115508711.0,4145050.0,146347187.0,75824673.0,46.0,22.0
IR-E-U-0467,2025,Engineering,2021-22,395519048.0,301048112.0,10396829.0,,,1389753614.0,940335091.0,10396829.0,165680107.0,55499208.0,43.0,14.0
IR-E-U-0701,2025,Engineering,2023-24,33059889.0,519202989.0,12639361.0,,,2190139688.0,1537627120.0,42421440.0,442254499.0,278195895.0,453.0,100.0
IR-E-U-0701,2025,Engineering,2022-23,90573233.0,301637795.0,15429016.0,,,2087636535.0,1636481738.0,23570324.0,328564287.0,242974613.0,421.0,82.0
IR-E-U-0701,2025,Engineering,2021-22,83885967.0,147678327.0,26504291.0,,,1727284473.0,1337987687.0,6624328.0,290548221.0,193158980.0,325.0,52.0
IR-E-U-0391,2025,Engineering,2023-24,366113895.0,1165650385.0,40912932.0,,,3725161835.0,3426103337.0,40912932.0,339151004.0,54007893.0,,
IR-E-U-0391,2025,Engineering,2022-23,128863803.0,555363054.0,14400859.0,,,3165020733.0,2748281657.0,14400859.0,229055816.0,33178378.0,,
IR-E-U-0391,2025,Engineering,2021-22,157127208.0,303952781.0,1102634.0,,,2415679120.0,1062120142.0,1102634.0,167828699.0,19870530.0,,
IR-E-U-0273,2025,Engineering,2023-24,57909848.0,177000729.0,30840722.0,,,822579933.0,724344355.0,30840722.0,502903454.0,108020927.0,265.0,64.0
IR-E-U-0273,2025,Engineering,2022-23,91974617.0,259181099.0,24535200.0,,,667850076.0,569258068.0,24535200.0,330254903.0,49463820.0,174.0,39.0
IR-E-U-0273,2025,Engineering,2021-22,54747127.0,112076792.0,8881716.0,,,558261242.0,439197669.0,8881716.0,220649268.0,34639900.0,206.0,30.0
IR-E-U-0357,2025,Engineering,2023-24,32045464.0,81207466.0,9887425.0,,,1394971217.0,1517895710.0,37382657.0,138490473.0,457918902.0,150.0,73.0
IR-E-U-0357,2025,Engineering,2022-23,39567888.0,120588734.0,2315423.0,,,1181712095.0,1287896551.0,95498663.0,212038115.0,283064434.0,82.0,34.0
IR-E-U-0357,2025,Engineering,2021-22,20657104.0,109660339.0,40950683.0,,,1093638806.0,998922761.0,25776304.0,204226679.0,33772484.0,119.0,81.0
IR-E-U-0473,2025,Engineering,2023-24,155516577.0,646091459.0,0.0,,,,,,121100592.0,10219047.0,106.0,26.0
IR-E-U-0473,2025,Engineering,2022-23,125892982.0,523020643.0,127226147.0,,,,,,156143832.0,59590517.0,294.0,175.0
IR-E-U-0473,2025,Engineering,2021-22,114448165.0,475473312.0,115660134.0,,,,,,84320696.0,10569019.0,95.0,22.0
IR-E-U-0205,2025,Engineering,2023-24,133980866.0,203212190.0,3705514.0,,,,,,428052879.0,173660000.0,242.0,62.0
IR-E-U-0205,2025,Engineering,2022-23,97273747.0,423338548.0,1243910.0,,,,,,305374620.0,29093817.0,166.0,52.0
IR-E-U-0205,2025,Engineering,2021-22,138188357.0,306142110.0,189722.0,,,,,,262167444.0,45994293.0,165.0,51.0
IR-E-U-0490,2025,Engineering,2023-24,824821570.0,659556045.0,8628067.0,,,,,,274967689.0,39593169.0,177.0,28.0
IR-E-U-0490,2025,Engineering,2022-23,584456945.0,412190251.0,3320766.0,,,,,,139097324.0,26472034.0,146.0,30.0
IR-E-U-0490,2025,Engineering,2021-22,418975781.0,152746414.0,3942784.0,,,,,,225184388.0,22015325.0,127.0,23.0
IR-E-U-0237,2025,Engineering,2023-24,1039789220.0,452001358.0,9810600.0,,,1458058274.0,1796968475.0,9810600.0,195902479.0,257977627.0,258.0,40.0
IR-E-U-0237,2025,Engineering,2022-23,833963984.0,1078378262.0,449654.0,,,1341309464.0,1364427692.0,449654.0,175048330.0,234728359.0,200.0,25.0
IR-E-U-0237,2025,Engineering,2021-22,603768043.0,645588899.0,3009463.0,,,1219057190.0,1391304458.0,3009463.0,476809314.0,128792413.0,222.0,64.0
IR-E-U-0575,2025,Engineering,2023-24,19443712.0,66465930.0,22897438.0,,,1186392330.0,958482021.0,22897438.0,252945154.0,301310834.0,,
IR-E-U-0575,2025,Engineering,2022-23,11865375.0,50965101.0,6497585.0,,,1179256961.0,931981079.0,6497585.0,248817816.0,274038412.0,,
